2017-11-29T09:15:15.274310 tid4968 [IFO,LogManager] Enabled primary log file C:\Micro-Manager-2.0beta_scanner\CoreLogs\CoreLog20171129T091515_pid5336.txt
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.ExposureTime@48da5bc0
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.LiveButton@77bdbf9d
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.MDAButtons@4a6f19d5
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.PresetButton@44091520
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.RefreshButton@304a0ac5
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.SavedMDAButton@4d092447
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.ScriptButton@132cd8d4
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.ShutterControl@654f5021
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.SnapButton@3a15da7d
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Found plugin org.micromanager.quickaccess.internal.controls.TextLabel@70bb6255
2017-11-29T09:15:18.164968 tid5956 [IFO,App] Plugin loading took 2750ms
2017-11-29T09:15:18.164968 tid4968 [IFO,App] Finished waiting for plugins to load
2017-11-29T09:15:20.961874 tid4968 [IFO,Core] Did unload all devices
2017-11-29T09:15:20.993125 tid4968 [IFO,Core] Did load device COM3 from SerialManager; label = COM3
2017-11-29T09:15:21.024375 tid4968 [IFO,Core] Did load device FreeSerialPort from FreeSerialPort; label = FreeSerialPort
2017-11-29T09:15:21.260781 tid4968 [WRN,Core:dev:Camera-1] Requested device named "Camera-1" but the actual device is named ""
2017-11-29T09:15:21.260781 tid4968 [IFO,Core] Did load device Camera-1 from PVCAM; label = Camera-1
2017-11-29T09:15:21.260781 tid4968 [IFO,Core] Will initialize 3 devices
2017-11-29T09:15:21.260781 tid4968 [IFO,Core] Will initialize device COM3
2017-11-29T09:15:21.279794 tid4968 [IFO,Core] Did initialize device COM3
2017-11-29T09:15:21.279794 tid4968 [IFO,Core] Will initialize device FreeSerialPort
2017-11-29T09:15:21.280795 tid4968 [IFO,Core] Did initialize device FreeSerialPort
2017-11-29T09:15:21.280795 tid4968 [IFO,Core] Will initialize device Camera-1
2017-11-29T09:15:21.556991 tid4968 [IFO,dev:Camera-1] [PVCAM] ERR: pl_get_param for PARAM_FRAME_BUFFER_SIZE ATTR_CURRENT failed, pvErr:49, pvMsg:'Camera has not been configured for acquisition (C0_ACQ_NOT_CONFIGURED)' [PVCAMUniversal.cpp(299)]
2017-11-29T09:15:21.571001 tid4968 [IFO,dev:Camera-1] Device adapter requests invalid values ( 0, 0) for property: CircularBufferFrameCount
2017-11-29T09:15:22.394585 tid4968 [IFO,dev:Camera-1] Device adapter requests invalid values ( 0, 0) for property: CircularBufferFrameCount
2017-11-29T09:15:22.501661 tid4968 [IFO,Core] Did initialize device Camera-1
2017-11-29T09:15:22.501661 tid4968 [IFO,Core] Default camera set to Camera-1
2017-11-29T09:15:22.501661 tid4968 [IFO,Core] Finished initializing 3 devices
2017-11-29T09:15:22.504663 tid4968 [IFO,Core] Default camera set to Camera-1
2017-11-29T09:15:22.508666 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:25.021447 tid4968 [IFO,App] Rebuilding config group table
2017-11-29T09:15:25.021447 tid4968 [IFO,App] Finished rebuilding config group table
2017-11-29T09:15:25.041461 tid4968 [IFO,App] Startup script (C:\Micro-Manager-2.0beta_scanner\MMStartup.bsh) not present
2017-11-29T09:15:25.041461 tid4968 [IFO,App] Updating GUI; config pad = true; from cache = false
2017-11-29T09:15:25.056472 tid4968 [IFO,App] Rebuilding config group table
2017-11-29T09:15:25.056472 tid4968 [IFO,App] Finished rebuilding config group table
2017-11-29T09:15:25.058473 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:25.059474 tid4968 [IFO,App] Finished updating GUI
2017-11-29T09:15:35.850124 tid4968 [IFO,dev:Camera-1] Device adapter requests invalid values ( 0, 0) for property: CircularBufferFrameCount
2017-11-29T09:15:35.853127 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:35.853127 tid4968 [IFO,App] Updating GUI; config pad = true; from cache = false
2017-11-29T09:15:35.854128 tid4968 [IFO,App] Rebuilding config group table
2017-11-29T09:15:35.854128 tid4968 [IFO,App] Finished rebuilding config group table
2017-11-29T09:15:35.856129 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:35.857129 tid4968 [IFO,App] Finished updating GUI
2017-11-29T09:15:39.476695 tid4968 [IFO,dev:Camera-1] Device adapter requests invalid values ( 0, 0) for property: CircularBufferFrameCount
2017-11-29T09:15:39.616795 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:39.616795 tid4968 [IFO,App] Updating GUI; config pad = true; from cache = false
2017-11-29T09:15:39.617795 tid4968 [IFO,App] Rebuilding config group table
2017-11-29T09:15:39.617795 tid4968 [IFO,App] Finished rebuilding config group table
2017-11-29T09:15:39.620798 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:39.620798 tid4968 [IFO,App] Finished updating GUI
2017-11-29T09:15:39.621798 tid4968 [IFO,App] Updating GUI; config pad = true; from cache = false
2017-11-29T09:15:39.622799 tid4968 [IFO,App] Rebuilding config group table
2017-11-29T09:15:39.622799 tid4968 [IFO,App] Finished rebuilding config group table
2017-11-29T09:15:39.624800 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:39.624800 tid4968 [IFO,App] Finished updating GUI
2017-11-29T09:15:39.648817 tid4968 [IFO,App] Updating GUI; config pad = true; from cache = false
2017-11-29T09:15:39.649818 tid4968 [IFO,App] Rebuilding config group table
2017-11-29T09:15:39.649818 tid4968 [IFO,App] Finished rebuilding config group table
2017-11-29T09:15:39.651820 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:39.651820 tid4968 [IFO,App] Finished updating GUI
2017-11-29T09:15:39.652820 tid4968 [IFO,App] Updating GUI; config pad = true; from cache = false
2017-11-29T09:15:39.653821 tid4968 [IFO,App] Rebuilding config group table
2017-11-29T09:15:39.653821 tid4968 [IFO,App] Finished rebuilding config group table
2017-11-29T09:15:39.656823 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:39.656823 tid4968 [IFO,App] Finished updating GUI
2017-11-29T09:15:39.657824 tid4968 [IFO,App] Updating GUI; config pad = true; from cache = false
2017-11-29T09:15:39.658825 tid4968 [IFO,App] Rebuilding config group table
2017-11-29T09:15:39.658825 tid4968 [IFO,App] Finished rebuilding config group table
2017-11-29T09:15:39.660826 tid4968 [IFO,Core] Did update system state cache
2017-11-29T09:15:39.660826 tid4968 [IFO,App] Finished updating GUI
2017-11-29T09:16:20.937649 tid4968 [IFO,dev:Camera-1] Device adapter requests invalid values ( 0, 0) for property: CircularBufferFrameCount
2017-11-29T09:20:12.558863 tid4968 [IFO,App] EDTHangLogger: Stopping monitoring of EDT hangs
2017-11-29T09:20:12.782020 tid4968 [IFO,Core] Did unload all devices
2017-11-29T09:20:12.782020 tid4968 [IFO,Core] System reset
2017-11-29T09:20:12.802035 tid4968 [IFO,Core] Core session ended
